news_num,news_content,sentiment_score,sentiment_category
news209,China pilot computing power bank supermarket tackle growing shortage computing power authorities move lower barriers small mediumsized enterprises adopt artificial intelligence Ministry Industry Information Technology outlined nationwide campaign Thursday make computing resources accessible flexible affordable smaller businesses segment seen critical scaling countrys AI ambitions end authorities aim establish broadly accessible computing service system characterized wide coverage low costs highquality services dynamic ecosystem strong talent base plan least major industry categories defined SMEs covered focus significantly reducing cost complexity accessing deploying computing resources effort also intended support SMEs moving value chain toward little giant enterprises Notably policymakers encouraging experiments computing power banks companies deposit idle computing capacity withdraw later computing power supermarkets marketplacestyle platform ondemand access pooled resources move intended iron mismatches across regions time cycles effectively turning computing power tradable storable asset core plan also push match fragmented demand SMEs underutilized computing supply using upgraded national platforms Dedicated sections China Computing Power Platform SME service network expanded enable precise realtime allocation resources Authorities also promote flexible pricing schemes allowing firms pay based usage including token consumption mirroring billing practices used major cloud AI service providers ease strain government also roll targeted subsidies including computing power vouchers distributed SME service platforms Local authorities encouraged streamline application redemption processes speed adoption,0.04299242424242424,neutral
news210,BEIJING China issued trial guideline ethics review service artificial intelligence AI technology Ministry Industry Information Technology said Friday guideline jointly issued government departments including ministry calls efforts support technological innovation AI ethics review strengthen use technical measures prevent AIrelated ethical risks guideline clarifies review focus human wellbeing fairness justice controllability trustworthiness also details issues addressed review selection criteria training data rationality algorithm model system design measures prevent bias discrimination algorithmic exploitation guideline also calls promoting orderly opensourcing highquality datasets AI ethics review strengthening development general risk management assessment auditing tools exploring risk assessment based application scenarios also encourages promotion AI products services comply scientific technological ethics protection intellectual property rights AI ethics review technologies,-0.008333333333333331,neutral
news211,Guangzhou capital Guangdong province officially launched citys comprehensive computing power operation service platform token level first kind nationwide Friday platform designed serve highstandard bridge connecting citys computing power resources application needs optimize allocation computing power resources enable artificial intelligence application scenarios empower thousands industries jointly foster sound computing power ecosystem Huang Jin director Guangzhou government service data management bureau said Meanwhile construction four approved computing power projects officially began Guangzhous new computing infrastructure construction computing power supplydemand matchmaking conference held citys Huangpu district Friday Upon completion projects able add intelligent computing capacity Pflops marking Guangzhous breakthrough building single intelligent computing center cards Pflops Construction projects cost billion yuan million fully demonstrates Guangzhous resolve efficiency advancing development computing infrastructure said implementation construction computing infrastructure consolidate Guangzhous role hub node GuangdongHong KongMacao Greater Bay Area Huang said gradually form highspeed computing power network unified standards rules providing strong support crossregional crossentity interconnection scheduling computing power ensuring smooth stable computing services fostering sound foundation longterm development enhanced competitiveness Guangzhous computing power industry said Guangzhou city government attaches great importance development computing infrastructure regarding key measure foster new quality productive forces promote highquality development digital economy seize leading position AI sector southern metropolis continue deepen efforts computing power sector using robust computing infrastructure underpin highquality development digital economy months come Huang added,0.26923160173160177,positive
news212,CHENGDU students primary school Southwest Chinas Sichuan province told would enjoy first spring break early April homework worry cheers nearly blew roof Lets give students chance step nature said Shi Ai viceprincipal Deyang Primary School city Deyang Spring break beneficial students physical mental health eyesight mood Sichuan among several provinces across country introducing firstever spring break year Others include Jiangsu Anhui Guizhou well many cities provinces Spring break schedules vary nationwide break typically lasts two three days falls different times areas Deyang break comes threeday Qingming Festival early April others extends May Day holiday combined weekends resulting break five eight days new vacation allows children connect nature spring reduces students academic burden also creates window family travel expected boost tourism consumption According travel platform Qunar bookings flights departing Sichuans provincial capital Chengdu April increased percent period last year Data Chengdu East Railway Station show handled passenger trips April first day citys spring break ranking first among highspeed railway stations nationwide day children six accounted percent percent passengers trains departing Chengdu Guangzhou Beijing respectively Xingzhi primary school student Chengdu traveled Wuzhen water town East Chinas Zhejiang province parents didnt realize got houses Wuzhen built water thirdgrader said felt especially happy homework spring break pure relaxation fun education authorities reminded schools assign written homework forbade organizing classes name holiday childcare spring break Zhejiang many families started planning spring break linked May Day holiday Xiong Yuzhen resident Zhejiangs Quzhou city decided take days annual leave husband bring yearold daughter Huangshan Mountain Anhui upcoming prolonged eightday holiday daughter learned mountain textbook last year spring break travel peak tourist season let see person said Xiong Staggered tourist arrivals also allow operators popular destinations allocate resources effectively provide higherquality service encourage students make spring concrete incentives offered including free admission scenic spots free rides public transport Various springthemed immersive activities organized tourist attractions offer visitors fresh taste season digging cooking bamboo shoots Sichuan bamboo forest resort hiking among tea bushes Mengding Mountain known tea tradition province enable working parents spend spring break children Zhejiang encouraging employers adopt peoplecentered leave arrangements including flexible working hours time lieu parental leave idea spring autumn breaks primary secondary schools first emerged Hangzhou capital Zhejiang early city took lead piloting scheme later expanded across province Official data show last years autumn break Zhejiangs railways handled million passenger trips percent year year childrens tickets sold times number period year earlier highlighting holiday policy stimulates offseason travel Nearby cities Shanghai Nanjing East Chinas Jiangsu province also saw rail passenger volumes rise nearly percent contributing coordinated regional economic growth autumn break childcare sites set across Hangzhou providing daytime care primary secondary school students supporting families need childcare holiday Last month Chinas government work report first time called introducing spring autumn holidays primary secondary school students localities conditions permit elevating policy local trials national guideline Lin Li expert institute basic education Zhejiang Research Institute Education Science said ancient China vacation system similar modern school breaks system traditional philosophy reading books traveling miles form precious legacy countrys education Unique life experiences beyond school environment contribute students lifelong development Lin said,0.1691203911031497,positive
news213,ZHUHAI Guangdong graygreen water Zhuhai South Chinas Guangdong province churns teams small underwater robots compete make big revolution Chinas marine ranches laboratory test final round inaugural GuangdongHong KongMacao Greater Bay Area marine underwater robot application challenge held active marine ranch South China Sea shifting testing ground laboratory tanks open sea competition offered compelling glimpse underwater robotics turn marine ranchings persistent headaches catalyst smarter resilient ocean economy two days late March teams across China pitted machines realworld trials far shore unpredictable currents waves turbidity put machines rigorous test Unlike previous competitions staged calm pools shallow coastal zones contest required participants tackle tasks marine ranch operators face daily retrieving submerged mooring anchors harvesting shellfish seabed cleaning biofouling netting Judges stressed realsea setting forces robots optimized mere prototypes costeffectiveness reliability userfriendliness potential rapid commercialization pain points anything hypothetical Typhoon Ragasa dealt heavy blow marine ranches local fishery called Yuehe causing iron anchors lost seabed Since human divers costly anchors remain lost Thats nearly million yuan damages said Lin Jincheng fisherys general manager Several teams competition noted showed impressive autonomy antiinterference capability exactly industry needs Shenzhen Hanhai Huafan Cleaning Robotics underwater cleaning robot producer based Shenzhen also winning team event market opportunity clear Cai Qianxia companys marketing manager said cleaning robots operate hours day achieving efficiency times greater traditional methods wanted clean hull small sailboat either hire divers go underwater wait turn dry dock meant boat service lost money honestly lot limitations said Cai inspection monitoring category Westlake Universitys team leveraged underwater embodied AI large language models multimodal perception ultimately securing first prize Team member Wang Zhangyuan said competition brought algorithms lab connected industrial needs realworld scenarios challenge Zhuhai conceived direct response industrial needs competition organizers released millionyuan opportunity list covering real operational needs net inspection debris retrieval ecological monitoring followed million yuan potential orders marine ranch developers across Guangdong Four awardwinning teams already signed preliminary agreements set operations Zhuhais Xiangzhou district event fits broader policy landscape Chinas underwater robotics market surpassed billion yuan forecast reach billion yuan first time China identified deepsea technology strategic emerging industry Government Work Report part push Zhuhai major marine economy city built trusstype platforms gravity net cages end,0.08129058441558443,neutral
news214,Chinas cyberspace regulator released draft regulation strengthen oversight digital human services authorities move address risks arising rapidly advancing artificial intelligence technologies Cyberspace Administration China said Friday proposed rules open public comment aim promote healthy standardized development digital human services safeguarding public interests maintaining online order draft defines digital humans virtual figures exist nonphysical environments simulate human appearance behavior using technologies computer graphics digital image processing artificial intelligence avatars may created based real people generated entirely algorithms replicate voices actions interactivity even personality traits real people Authorities said technology seen rapid growth recent years injecting new momentum sectors public services entertainment commercial marketing time raised concerns misuse including impersonation public figures fraud misleading advertising violations personal rights draft service providers users content distribution platforms would required clearly label digital humans prominent identifiers throughout display line existing rules AIgenerated content proposal also sets strict limits content services involving minors bans provision virtual intimate relationships virtual family members romantic partners minors well services may induce excessive spending encourage harmful behavior negatively affect mental physical health addition draft prohibits creation dissemination content involving sexual innuendo violence horror discrimination calls parties actively prevent material circulating online regulation places strong emphasis protecting personal information legal rights requires explicit consent using individuals likeness voice personal data create digital humans prohibits activities infringe rights reputation privacy intellectual property Experts say draft reflects shift toward fullchain governance extending responsibility beyond platforms include technology providers end users lowering threshold AI tools ordinary users create publish digital humans Yu Xun professor East China University Political Science Law quoted China Central Television saying requires clearer allocation responsibilities among parties involved draft also outlines framework covering entire life cycle digital human services creation operation dissemination introduces service users key actors bearing responsibilities similar providers areas content review data handling risk response Officials said move builds Chinas existing regulatory system algorithms AI reinforcing mechanisms security assessments content labeling Authorities added rules designed strike balance encouraging innovation preventing abuse supporting use digital humans areas governance public services ensuring technology applied safe ethical manner commentary regarding draft Du Cuilan deputy director National Computer Network Emergency Response Technical TeamCoordination Center China highlighted draft measures represent balanced approach development security guiding industry addressing key risks Digital humans highly deceptive realistic Du noted significant risks used generate harmful content spread rumors incite crime maliciously induce consumption added draft sets clear safety boundaries leaving room industry growth within framework responsible innovation emphasizing need safeguard national security uphold social ethics protect rights personal information reputation intellectual property public consultation period run May feedback industry stakeholders public collected regulation finalized,0.04808005427408412,neutral
news215,Chinese artificial intelligence models outpaced AI models made United States terms global usage fifth straight week underscoring growing token economy China defined scale pricing computing infrastructure token fundamental unit data processed AI model momentum growth token economy comes China ramps efforts expand AI infrastructure Last week Ministry Industry Information Technology said nation pilot computing banks computing supermarkets turn computing power tradeable financially linked resource According data recently released OpenRouter platform widely used overseas developers access AI models March Sunday global weekly usage Chinese AI models reached trillion tokens percent weekonweek AI models made US logged trillion tokens rising percent expanded usage Chinese AI models outpaced US counterparts fifth consecutive week data OpenRouter showed highlighted last week six mostused AI models worldwide made China two AI models Alibaba Groups Qwen ranked among top three Wang Peng researcher Beijing Academy Social Sciences noted Chinese developers account little percent OpenRouter users indicates bulk overseas users adopting Chinese AI models shows AI China widely used accurately calculated largely traded highlighting new era AI country Wang said Demand Chinese AI models accelerating rapidly Tan Dai president ByteDancebacked Volcano Engine said companys Doubao model hits trillion tokens daily doubling three months increasing thousandfold compared two years ago number Volcano Engines enterprise clients whose daily token usage Doubao model exceeds trillion risen end last year Tan added Industry experts said intensifying competition China US increasingly spanning full AI stack chips algorithms applications infrastructure global AI race longer building smarter models building infrastructure run efficiently affordably global scale said Thursday Ministry Industry Information Technology outlined nationwide campaign make computing resources accessible flexible affordable small mediumsized enterprises group seen key expanding countrys AI ambitions plan policymakers encouraging experiments computing banks companies deposit idle computing capacity withdraw later computing supermarkets marketplacestyle platform ondemand access pooled resources Pan Helin member ministrys advisory committee said computing supermarket allows enterprises purchase processing capacity demand computing bank enables creditbased usage even financing backed computing assets new models essentially financialize computing power According ministry end China aims establish broadly accessible computing service system characterized wide coverage low costs highquality services dynamic ecosystem strong talent base plan least major industry categories designated SMEs covered focus significantly reducing cost complexity accessing deploying computing resources effort also intended support SMEs moving value chain toward becoming little giant enterprises ministry said Local governments Statebacked companies already experimenting Shanghai Telecom launched computing marketplace linking data centers across city allowing businesses purchase wide range services Hangzhou Zhejiang province integrated similar features broader citylevel computing dispatch platform,0.02686080925876844,neutral
news216,Chinese researchers unveiled firstofitskind artificial intelligence model designed track carbon emissions across global production consumption natural resources move experts say could shift balance power international climate negotiations model released Wednesday Shanghai Advanced Research Institute Chinese Academy Sciences arrives China strives empower domestic companies meet green energy goals strengthening technical standing global climate governance new tool large language model type AI trained massive amounts data featuring billion parameters world AI parameters essentially synapses enable model recognize complex patterns proceed make predictions system utilizes five intelligent agents specialized subprograms designed specific tasks include digital simulation find efficient ways run factories trade carbon transfer tracking carbon moves countries life cycle assessment calculate environmental impact product raw materials disposal also features agents natural source accounting measure carbon absorbed forests uncertainty analysis ensure data reliable Gao Yunhu researcher SARI said AI acts carbon accounting butler Unlike traditional methods often slow expensive model allows companies simulate production real time find cheapest ways cut emissions According Zhang Xian director Division Global Environment Administrative Center Chinas Agenda traditional carbon accounting timeconsuming costly also makes difficult companies accurately measure emissions stage production said new tool functions like corporate carbon accounting butler assess full life cycle product starting raw materials Life cycle assessment refers measuring environmental impacts production use disposal Zhang said could transform emissions reduction efforts cost burden source competitiveness enabling targeted technology deployment quantifying companies behaviors coordinating data along industrial chains supply chains new model improve market monitoring quota verification policy assessment provided reliable technical support global green trade carbon pricing said Lai Xiaoming chairman Shanghai Environment Energy Exchange timing critical Chinese exporters facing new environmental taxes Europe European Unions Carbon Border Adjustment Mechanism recently introduced rules place price carbon emitted production goods steel cement entering bloc Mi Zhifu professor climate change economics University College London noted EU currently uses default values estimate emissions company cannot provide data default values Chinese products particularly steel often far higher actual emissions Chinese goods appear less environmentally friendly truly providing verified precise data new AI model helps Chinese firms avoid higher estimated taxes especially sectors steel cement hydrogen electricity fertilizers major feature SARI model focus consumptionbased accounting Current international standards usually follow territorial principle meaning emissions blamed country factory located SARIs model tracks embedded carbon carbon footprint hidden inside finished product show person country buying using product also shares responsibility Wei Wei vicepresident SARI pointed Chinas green exports primary example Chinese wind turbines solar panels created million metric tons carbon manufacture However products help world reduce carbon million tons operation Zhang said traditional accounting attributes large share exportrelated emissions China obscuring responsibility developed countries consumption side quantifying carbon leaks global trade Chinese officials believe model provides scientific basis future climate negotiations,0.02629704770115729,neutral
news217,Editors Note China launches th FiveYear Plan policymakers strengthening coordination Export China Shopping China campaigns effort signals clear commitment expanding imports promoting highquality consumption explore means global business invited executives multinational corporations share perspectives opportunities Chinas vast market role China operations global strategy outlook years ahead Q Chinas GDP grew percent reaching trillion yuan trillion government targets growth percent percent planned deficit ratio around percent assess credibility policies backing target Amid moderating global demand Chinas relative growth certainty mean companys global capital allocation earnings outlook investor expectations combination proactive fiscal policies accommodative monetary measures reinforce confidence sustaining expanding operations China HU Chinas growth target percent percent reflects pragmatic balance stabilizing economic momentum allowing space structural reforms economic rebalancing decision set fiscal deficit ratio around percent also sends clear signal proactive policy stance given Chinas onbudget deficit historically around percent lower past three decades UBS witnessed supported many important stages Chinas economic transformation one earliest international financial institutions operating country Along way weve grown Chinas capital market built one established multientity platforms among foreign peers multiple licenses WATKINS China set economic growth target percent percent year marking first time seven years range adopted rather fixed figure shift reflects flexible policy approach enabling adjustments amid transition toward higherquality sustainable growth Amid ongoing global geopolitical tensions China offers degree certainty otherwise uncertain environment distinctive advantage Chinese market Relative certainty supported improving earnings revisions compared emerging markets attractive valuations structurally enhanced market liquidity heritage spanning years Pictet guided forwardlooking vision Ambition sets strategic priorities expectations Chinas vision resonates Pictets growth trajectory JANSSENS Chinas growth target percent reflects pragmatic commitment qualitydriven development aligns perfectly Mercks strategic priorities across healthcare life science electronics German company years history take longterm view market development proactive fiscal stance particularly investments healthcare infrastructure biomanufacturing capabilities semiconductor industry development provides policy certainty need longterm capital allocation decisions era global volatility Chinas macroeconomic stability functions strategic anchor worldwide portfolio past decade weve invested nearly billion yuan China current policy framework validates continued commitment ZHANG Chinese economy proved resilient global headwinds past years confident momentum continue underpinned governments proactive pragmatic forwardlooking policies actions Notably fostering new growth drivers remains top national priority Biomedicine sector central Lundbecks operations positioned one emerging pillar industries recent Government Work Report strategic focus expected inject new impetus industry present growth potential global pharmaceutical companies including Lundbeck Q Chinas exports rose percent newly established foreigninvested enterprises increased percent research development intensity reached percent GDP backdrop global supply chain reconfiguration Chinas role global strategy expanding evaluate Chinas integrated advantages manufacturing depth innovation capacity infrastructure market scale supporting production networks supply resilience China function primarily market production base innovation hub increasingly three within corporate architecture HU China key market UBS continue invest strategically encouraged see Chinese companies increasingly forefront innovation industry transformation bringing new technologies products investment opportunities international markets years local presence global network see significant opportunity support growth Chinese corporates innovation unique strengths connectivity bringing China world world China first institution qualify qualified foreign institutional investor long played pioneering role bringing international capital China market also support Chinese companies accessing global investors capital markets WATKINS investing China global investors two decades longterm perspective enables us identify opportunities arising countrys ongoing structural transformation Last year Chinese equities delivered robust performance driven breakthroughs AI signaled new era technological advancement returns relatively uncorrelated global markets sustained resilience amid market volatility year date international investors shown increased interest Chinese equities Increased market participation stronger trading activity expected provide support longterm investor focus three key megatrends environmental technological societal change JANSSENS China fundamentally transformed within Mercks global architecture primarily market simultaneously functioning critical production base innovation hub strategic collaborator German science technology company headquartered Darmstadt value longterm partnerships deep local integration percent rise newly established foreign enterprises signals investment climate rewarding longterm commitment something weve experienced expanded partnerships across country nearly employees across legal entities Chinas role Merck isnt simply expanding transforming localization coinnovation across technology frontiers ZHANG Lundbecks secondlargest market globally China commercial hub also strategic pillar within global footprint neuroscience playing increasingly multidimensional role across market growth development participation focused innovator neuroscience addressing unmet needs remains core encouraged Chinas continued progress advancing innovation committed deepening collaboration local partners fostering biotech partnerships leveraging AI technologies improving clinical development efficiency Q China advancing unified national market urbanization rate percent total retail sales surpassing trillion yuan domestic demand expands structural opportunities vast increasingly integrated market present portfolio distribution channels localization strategy deeper market unification reduce operational fragmentation compliance costs position brand product mix capture demand toptier cities fastgrowing lowertier markets HU unified national market helps reduce market fragmentation improve resource allocation rectify involutionstyle competition time boost corporate vitality support emergence national champions global competitiveness create stronger foundations economic growth capital market development key global players increase interest investing China already seeing signs momentum International investors interest China rebounded Chinese assets gradually evolved portfolio option strategic must pioneer northbound trading Stock Connect UBS achieved record China trading volumes reflecting renewed global engagement market WATKINS Chinas unified national market designed establish standardized efficient domestic system enhancing economic efficiency enabling longterm investors access countrys growth potential advances toward highquality innovationdriven development consumption front recent policy initiatives prioritized domestic demand introducing reforms pension system healthcare minimum wages social security implemented effectively measures expected support consumer spending encourage expansion serviceoriented consumption see attractive opportunities urbanizationdriven infrastructure evolution consumption patterns consumers increasingly seeking healthier lifestyles placing greater value experienceled emotiondriven purchases JANSSENS unified national market initiative represents transformational opportunity Merck scale innovation efficiently across business sectors see three major opportunities First rising urbanization healthcare spending lowertier cities create demand chronic disease therapies fertility treatments Merck leadership expanding laboratory infrastructure requiring life science reagents Second unified technical standards procurement systems allow us optimize commercial footprint BB BC sectors Third expanding consumer demand premium smartphones tablets wearable devices drives demand optronics materials ZHANG Chinas advancing unified national market urbanization expand patient base brain diseases improve nationwide access Greater integration enhances distribution efficiency regulatory consistency supply coordination reducing fragmentation compliance complexity mature brands Lundbeck collaborates local partners expand lowertier markets leveraging leading ecommerce platforms strengthen omnichannel access make treatments accessible patients Lundbeck dedicated making meaningful difference one life time filed marketing authorization special preventive therapy November Inclusion national reimbursement drug list approval would critical enable nationwide access improve efficiency benefit patients across city tiers Q Chinas tradein program generated trillion yuan sales alongside Shopping China Export China initiatives Chinas exports grew percent yearonyear company aligning China strategy capture domestic consumption upgrades exportoriented opportunities see China increasingly global production innovation base serving international markets balancing local demand expansion Chinas role global export ecosystem HU encouraged Government Work Reports commitment expanding highstandard openingup deepening reform institutional framework promoting foreign investment ensuring national treatment foreignfunded enterprises sends positive signal continued efforts improve business environment also helps reduce institutional transaction costs strengthen foreign investors confidence stability longterm participation Chinas market UBS long supported benefited countrys continuous openingup policies WATKINS long highlighted China indispensable global energy transition worlds largest producer renewable energy particularly solar wind China demonstrated strong commitment environmental policy innovation AI applications expand demand energyefficient solutions rising especially data centers projected account significant share future power consumption dynamic creates compelling opportunities areas semiconductors green buildings efficient manufacturing enabling infrastructure including power grids green transportation years experience global thematic equity investing seek capture longterm value Chinas clean energy transition broader environmental themes investors JANSSENS Mercks China strategy embodies dual mandate serving domestic consumption industrial upgrades leveraging China innovation manufacturing platform global markets German company operations countries view China local market integral part global value creation network consumption momentum aligns multiple growth drivers healthcare consumerization highquality therapies laboratory modernization Chinese biotech companies scale requiring advanced reagents consumer electronics evolution demanding cuttingedge optronics materials OLED screens Export China concept resonates uniquely technology sectors bidirectional innovation flow inviting global breakthroughs China faster exporting Chinadeveloped solutions worldwide ZHANG China advanced consumption upgrades strengthened role major demand engine healthcare patients increasingly seeking highquality treatment solutions Lundbeck remains focused brain health across life cycle accelerating development innovative therapies expanding access established portfolio meet growing demand highquality healthcare solutions Rising public health awareness policy support create sustained demand advanced neuroscience treatments preventive therapy chronic migraine investigational treatment developmental epileptic encephalopathies illustrate respond unmet needs reinforcing presence worlds secondlargest pharmaceutical market Q China last year reduced energy intensity percent raised nonfossil energy share percent expanded newtype energy storage capacity beyond gigawatts Artificial intelligence advanced technologies remain forefront globally see strongest partnership potential Chinas green transition AIdriven industrial upgrading expanding investment renewables digitalization smart manufacturing carbon management solutions central China global sustainability roadmap nextgeneration technology deployment HU rapid evolution AI global rise sectors electric vehicles renewable energy Chinese companies increasingly demonstrating strong technological leadership Scaling innovations requires efficient capital allocation local global financial markets creates significant opportunities global financial institutions like UBS AI innovation also play key role delivering UBSs growth strategy Globally UBS live AIuse cases employees equipped AI productivity tools Another key contributor UBS Business Solutions China one three largest global service centers develops advanced AIenabled technology solutions UBS globally including quantitative modeling algorithmic trading big data analytics cloud engineering also collaborates leading Chinese universities help cultivate local fintech AI talent JANSSENS Chinas green transition accelerating see strongest partnership potential decarbonization industrial competitiveness move together especially renewable electricity adoption smart manufacturing sustainable innovation across value chains Merck sustainability strategy global China integral part deliver locally German company ambitious sciencebased climate targets committed achieving climate neutrality China advancing pragmatic mix actions scaling renewable power onsite efficiency accelerating digitalization smart manufacturing expanding sustainable product innovation helps customers reduce carbon footprint without compromising performance Across China footprint invested green power procurement partnerships Envision China Resources percent purchased electricity China comes renewable sources ZHANG Lundbeck corporate value lies business performance sustainable impact China indispensable part global sustainability roadmap Beyond operational decarbonization efficiency improvements contribute communitybased initiatives Mental Health Oasis program Linquan Anhui province integrating mental health support children adolescents rural vitalization efforts China advances green transition see partnership potential energy efficiency lowcarbon operations sustainable supply chain practices aligning local implementation global sustainability targets governance framework terms technology AI becoming central nextgeneration drug discovery well patient education disease management Lundbeck recently appointed chief AI officer reflecting critical role AI play transforming company operates innovates scales impact patients,0.07056968362034445,neutral
news218,world Chinese minidramas addictive vertically shot serials pack romance revenge ragstoriches plots fastpaced oneminute episodes mysterious metropolis known City become genres classic backdrop millions viewers gleaming skyscrapers look like typical Chinese urban setting locals Nanning capital Guangxi Zhuang autonomous region curiosity fades quickly City clearly backyard iconic river park ricenoodle stalls every street corner Guangxi border region long known sugar production growing role Chinas gateway Southeast Asia playing active part countrys booming digital entertainment economy combining subtropical geography government subsidies rapid adoption artificial intelligence Nanning track rival Zhengzhou Central Chinas Henan province strong minidrama industry citys rise production hub started simple climatic advantage late northern Chinese cities turned gray barren winter directors Zhou Jiuqin headed south search yearround evergreen urban backdrops Nanning leafy city average winter temperatures around C offered reliable yearround shooting window city extremely wellsuited aesthetic modern urban dramas says Li Nanxiao graduate Central Academy Drama returned home launch filmservice startup Nanning around company hosted film crews last year seen sharp increase business volume Shanhai Group local company founded May also riding wave date built core team people gained access shooting locations across country output impressive firm produces minidramas per month monthly boxoffice revenue exceeding million yuan million domestic momentum matched expanding global reach companys overseas platform Stardust TV exported series languages countries regions chose Nanning strong policy support emerging cultural industries says Zhou Peijin founder Shanhai Group Last year Guangxi rolled special action plan offering subsidies million yuan minidrama companies far Nanning come host percent regions licensed media production companies Beyond geographic advantages technology another key factor boosting Nannings competitive edge industry reached turning point AI starts reshape economics filmmaking Inside film base run local stateowned hightech investment enterprise squaremeter AI virtual studio already capitalizing trend Using highresolution LED walls realtime rendering crews switch instantly snowy mountain cyberpunk cityscape slashing timeconsuming location shoots postproduction estimated filming cycles reduced percent says Mao Zhigang head parent company operating Nanning film base moving away greenscreen compositing lastminute reshoots creating every scene live real time locking cameras roll offices Guangxi Yaoxiang Cultural Communication Co specialists use AIgenerated content automate laborintensive stages production Cambodia recently launched digital platform featuring realperson AI likenesses popular local singers models says Huang Xi senior technology executive firm Unlike traditional films characters scenes shots entirely synthetic firm also using AI translate localize Chinese mythology Guangxis intangible cultural heritage Huang adds Industry data show traditional episode liveaction minidrama costs yuan yuan produce AIassisted version made little yuan cases cost building complex scifi sets dropped percent truly makes Guangxi stand connectivity ASEAN markets Rather simply dubbing domestic hits many producers use region transit station crossborder productions recent premiere Sawatdee Krab Adventure Thailand minute drama jointly developed local Guangxi TV station Thai partner featured Thai writers actors start script development ensure cultural authenticity Ji Li vicepresident Shanhai Group says export strategy evolved quickly original approach simple translate domestic hits overseas platforms soon hit obstacles Ji says bring foreign creators expand overseas writing teams ensure content truly resonates markets like North America Southeast Asia financial stakes grown far beyond niche market Official data show Chinas minidrama market surpassed billion yuan nearly double national cinema box office June market million users China roughly percent countrys netizens Minidramas ideal crosscultural exchange China ASEAN countries says Lu Zhengning deputy head regional radio television bureau light fastpaced easy resonate across borders,0.046278563208942976,neutral
news219,softly lit gallery inside Prince Kungs Palace Museum thin timeworn manuscript lies open beneath glass pages slightly curled edges carry rows carefully brushed characters names dates lines descent stretch across centuries first glance appears family genealogy Look closer reveals something larger record frontier governance cultural exchange gradual weaving regional story national narrative document known Mu Genealogy anchors Enduring Legacy Harmony Beauty Exhibition History Culture Mufu Mansion Lijiang exhibition brings history Lijiang Southwest Chinas Yunnan province capital objects documents drawn museums libraries across Beijing Yunnan trace rise Mu family hereditary rulers Naxi people society shaped nearly five centuries Jointly organized museum Lijiang municipal government exhibition marks first largescale systematic presentation Beijing dedicated Mufu Mansion Mu chieftains first time wide range artifacts archival materials related Mu chieftains Mufu Mansion brought together systematic way says Zhang Ai director Prince Kungs Palace Museums exhibition department Together allow us present fuller picture history cultural legacy founding forces Ming Dynasty consolidated control Yunnan Naxi leader named Ajia Ade pledged allegiance Ming court granted surname Mu Ming emperor Zhu Yuanzhang descendants would go govern Lijiang generations hereditary officials exhibition opens imperial documents illuminate relationship Among two versions Huang Ming Enlun Lu collection edicts praising successive Mu chieftains maintaining stability loyalty along frontier documents record imperial courts recognition Mu familys role safeguarding border promoting harmony Zhang explains show central government local rulers worked tandem adds Alongside records genealogy manuscript traces generations Mu lineage across three centuries Qing Dynasty replaced hereditary chieftains centrally appointed officials curators pairing official records family archives reveals governing model rooted alignment Mu chieftains isolated regional rulers active participants wider political cultural system,0.021428571428571425,neutral
news220,core artificial intelligence term recently designated Chinas National Data Administration become buzzword across country drawing growing public attention official warnings related security fraud risks term ciyuan token refers smallest unit information processed large AI models counted priced traded widely used AI services writing image editing video generation many digital services tokens also play role identity verification access control payment authorization Tuesday Ministry State Security issued public warning tokenrelated risks highlighting threats including theft hijacking forgery tampering well fraud According ministry Chinas average daily token call volume exceeded trillion March times level beginning ministry said rapid expansion made tokens increasingly important part digital economy also new target criminals seeking exploit technical loopholes public misunderstanding ministry said unencrypted tokens stolen cyberattacks malware insecure networks enabling criminals impersonate users access private data conduct unauthorized transactions also warned weak verification systems may leave tokens vulnerable forgery tampering allowing attackers bypass security checks Fraud another major risk According ministry social media accounts promoting lowcost token packages unlimited plans token agency schemes claiming users profit reselling tokens APIs Industry observers said many promotions use formulaic scripts present token economy quickprofit opportunity real business often lies drawing people scheme Huang Daoli researcher third research institute Ministry Public Security said token largely confined technical discussions rapidly evolving basic unit digital economy practice tokens used measure generative AI computing bill API calls Huang said many applications also serve credentials identity verification access control giving technical transactional security functions Huang said daily call volumes already trillion tokenrelated security risks longer seen isolated technical incidents token security breached scale impact may spill personal privacy financial loss broader data security even economic security said Huang added scams exploit limited public understanding repackaging tokens investment products echoing earlier hype around virtual currencies risks could threaten individuals privacy identity security largescale forgery could undermine data controls key sectors government finance China legal framework address risks including laws cybersecurity data protection priority Huang said enforce rules effectively strengthening identity management oversight highrisk API resale Ministry State Security experts urged public stay cautious ministry said tokens digital credentials investment products advised users avoid getrich schemes use trusted platforms protect passwords Huang said tokens treated highly sensitive credentials less important payment tools key change mistaken belief API key merely technical parameter said treated critical data asset,0.033290243706910375,neutral
